author,year,title,abstract,group
"Barbieri Junior, CA and Dias, AMP",2012,"Braconidae (Hymenoptera) fauna in native, degraded and restoration areas of the Vale do Paraíba, São Paulo state, Brazil","This study sampled the diversity of Braconidae (Hymenoptera) in three different ecosystems: a degraded pasture, a secondary forest and an area in recovery process using native tree seedlings. The objective was to verify the use of those insects as a tool to check the local conservation by examining Shannon's diversity index. Ten subfamilies were identified, and Microgastrinae was predominant in a number of individuals. The diversity index calculated varies among the sampled areas, thus showing a correlation with vegetation cover with the number of individuals collected and number of subfamilies found. The results showed changes in the community of Braconidae, in the recovery area between the first and second year of study, thereby leading to the conclusion that they are indicators of environmental quality. Este estudo amostrou a diversidade de Braconidae (Hymenoptera) em três ecossistemas distintos: pastagem degradada, mata secundária e área em processo de recuperação com utilização de mudas de árvores nativas. O objetivo foi verificar a possibilidade de utilização desse grupo de insetos como ferramenta para identificar o estado de conservação local por meio da análise do índice de diversidade de Shannon. Foram identificadas dez subfamílias, com predominância em número de indivíduos de Microgastrinae. Os índices de diversidade calculados permitiram diferenciar as áreas amostradas, apresentando uma correlação da cobertura vegetal com o número de indivíduos coletados e o numero de subfamílias encontradas. O método evidenciou alteração na comunidade de Braconidae na área em recuperação, entre o primeiro e o segundo ano de estudo, demonstrando que são insetos indicadores de qualidade ambiental.",scielo
"Carvalho, Karine Santana and Balch, Jennifer and Moutinho, Paulo",2012,Influências de Atta spp. (Hymenoptera: Formicidae) na recuperação da vegetação pós-fogo em floresta de transição amazônica,"In this study we investigated the role of leaf-cutting ants in the post-fire vegetation recovery. We hypothesized that a forest plot submitted to annual fire presents: (1) higher abundance of leaf-cutting ant nests; (2) higher removal of seeds; and (3) higher herbivory rates of leaf-cutting ants, when compared to the forest plots without fire (control). The leaf-cutting ant nests were sampled, mapped, and checked up (after 17 months) to register their activity and new colonies emerging from the plot. We made comparative experiments of seeds removal and seedlings herbivory in two 50 ha plots, one submitted to annual fire and another without fire. The abundance of leaf-cutting nests was higher in the plot submitted to fire than in the control plot. The species found were: Atta cephalotes, A. laevigata, and A. sexdens, being the latter the most abundant and the one that showed an increase of active colonies after 17 months. The plot submitted to fire showed a higher abundance of seeds removed by leaf-cutting ants than the control. While more than two leaves were ripped per seedling in the plot under fire, less than one was registered in the control plot. It was also observed that the average abundance of seedlings attacked by leaf-cutting ant in the fire plot was higher than in the plot without fire. This study shows that the leaf-cutting ants may reduce seed germination and seedling recruitment, affecting the reproductive success and the composition of vegetation recovering from fire. Alternatively, the leaf-cutting ants may also speed up the regeneration process of unpalatable plant species. In this sense, we may conclude that the presence of leaf-cutting may interfere in the species composition of post fire forest. Este estudo investigou o papel das saúvas na recuperação da vegetação pós-fogo. Foi hipotetizado que a perturbação do fogo aumenta a abundância de ninhos de saúva (1) e as atividades de remoção de sementes (2) e desfolha (3), especialmente no ambiente de borda. Os ninhos de saúva foram inventariados e mapeados e após 17 meses, checados para o registro de sua atividade e de novas colônias emergindo na área. Realizou-se experimentos comparativos de remoção de sementes e desfolha de plântulas em duas parcelas de 50 ha, uma submetida a fogo anual (tratamento) e outra sem fogo (controle). A abundância de ninhos de saúva foi maior na parcela tratamento que na parcela controle, especialmente na borda da floresta. As espécies encontradas foram: Atta cephalotes, A. laevigata e A. sexdens , sendo esta última a espécie mais abundante e que mostrou aumento em número de colônias ativas após 17 meses. O aumento na abundância de ninhos na parcela tratamento foi acompanhado por um aumento na atividade dessas formigas. Enquanto mais de duas folhas foram arrancadas por plântula nessa parcela, menos de uma foi registrada na parcela controle. Também a abundância média de galhos desfolhados e de sementes removidas por saúvas foi maior na parcela tratamento que na parcela controle. As saúvas tanto podem diminuir ou retardar o processo de regeneração florestal pós-fogo, quanto acelerá-lo, devido à elevada predação seletiva que favorece as espécies menos palatáveis. Desta forma, suas atividades podem modificador apenas a composição da vegetação recuperando-se do fogo.",scielo
"Orrutéa, Alessandro Góis and Melo, Vander de Freitas and Motta, Antônio Carlos Vargas and Lima, Valmiqui Costa",2012,Mineralogia e reserva de K de Cambissolos submetidos a diferentes manejos após derrubada e queima da floresta na Amazônia Meridional,"The high soil temperatures that take place during the burning of the Amazon rainforest may induce soil mineralogical transformations. This study aimed to evaluate mineralogical changes in sand, silt and clay fractions and to assess K reserve of soils submitted to different managements (11 years of secondary forest, pasture and coffee plantation) after slashing and burning of a native forest in the Southern Amazon, Cacoal, Rondônia State, Brazil. An area of ombrophilous dense native forest with homogeneous pedologic features was divided into four parts, being three of them submitted to slash and burn and then cropped. In each area, soil profile was described and the A, AB, B1, 2B2 and 2BC horizons were sampled. Mineralogical analyses of clay, silt and sand fractions were performed by X ray diffraction. Clay fraction was also submitted to selective solvent with citrate-bicarbonate-dithionite (CBD) and ammonium oxalate (AO). The soil contents of non-exchangeable K was extracted by boiling with 1 mol L-1 HNO3. Soil mineralogical analysis indicated that kaolinite was the predominant mineral in the clay fraction. There was also evidence of a large reserve K, associated to the occurrence of mica in clay, silt and sand fractions. Chemical analysis indicated that land use did not change the concentration of Fe2O3CBD and Fe2O3AO. However, the highest goethite/hematite ratio [Gt(Gt+Hm)] calculated for the A horizon of the forest soil suggests that the burning favored the partial transformation of goethite in hematite into those areas where it was carried out. As altas temperaturas ocorrentes durante a queima na floresta Amazônica podem induzir transformações mineralógicas da fração argila. Este trabalho objetivou avaliar as alterações mineralógicas nas frações areia, silte e argila e na reserva mineral de solos submetidos a diferentes manejos (11 anos de mata secundária, pastagem e café) após a derrubada e queima de floresta nativa situada na Amazônia Meridional, município de Cacoal (RO). Uma área de floresta nativa ombrófila densa, com mesma feição pedológica, foi dividida em quatro partes, sendo três áreas submetidas ao corte e à queima e posteriormente cultivadas. Em cada manejo, os perfis de solos foram descritos e amostras dos horizontes A, AB, B1, 2B2 e 2BC foram coletadas para as análises mineralógicas das frações argila, silte e areia (difratometria de raios X) e químicas da fração argila (extração de Fe com ditionito-citrato-bicarbonato - DCB e com oxalato de amônio - OA). Os teores de K não trocáveis foram determinados nas amostras de solo após extração com HNO3 1 mol L-1 fervente. Verificou-se o predomínio da caulinita na fração argila e alta reserva mineral de K nos solos, associada à ocorrência de mica nas frações argila, silte e areia. Os diferentes manejos não afetaram os teores de Fe2O3DCB e Fe2O3OA; por outro lado, o maior valor estimado para a relação entre os teores de goethita e hematita [Gt/(Gt+Hm)] na fração argila no horizonte A da floresta indica uma possível transformação parcial de Gt em Hm durante a queima da floresta para a implantação dos manejos mata secundária, pastagem e café.",scielo
"Bergamini Scheer, Maurício and Gatti, Gustavo and Wisniewski, Celina",2011,Nutrient fluxes in litterfall of a secondary successional alluvial rain forest in Southern Brazil,"During forest succession, litterfall nutrient fluxes increase significantly. The higher inputs of organic matter and nutrients through litterfall affects positively soil fertility and the species composition, which are essential components in forest restoration and management programs. In the present study, the input of nutrients to the forest soil via litterfall components was estimated for two sites of different development stages, in an early successional alluvial rain forest in Brazil. Litterfall returned to the soil, in kg/ha, ca. 93 N, 79 Ca, 24 K, 15 Mg, 6 P, 1.7 Mn, 0.94 Fe, 0.18 Zn, 0.09 Cu and 11.2 Al, in the site where trees were more abundant and had higher values of basal area. In the other area, where trees where less abundant and values of basal area were comparatively low, litterfall returned <50% of those amounts to the forest soil, except for Al. The amount of Al that returned to the soil was similar in both areas due to the high contribution of Tibouchina pulchra (82% of Al returned). Comparatively, high proportion of three dominant native tree species (Myrsine coriacea, T. pulchra and Cecropia pachystachya) explained better litter nutrient use efficiency (mainly N and P) in the site with the least advanced successional stage. Although litterfall of these species show lower nutrient concentrations than the other tree species, their nutrient fluxes were high in both sites, indicating a certain independence from soil essential nutrients. Such feature of the native species is very advantageous and should be considered in forest restoration programs. Rev. Biol. Trop. 59 (4): 1869-1882. Epub 2011 December 01. Durante la sucesión secundaria forestal, el flujo de nutrientes en la hojarasca se incrementa significativamente. Los altos ingresos de materia orgánica y nutrientes a través de la hojarasca afecta positivamente la fertilidad del suelo y la composición de especies, las cuales son componentes esenciales para programas de restauración forestal y de manejo. En el presente estudio, el ingreso de nutrientes a través de la hojarasca y sus componentes fueron estimados para dos sitios de una selva lluviosa atlántica aluvial en sucesión temprana. La cantidad anual de elementos que ingresan al suelo desde la vegetación más desarrollada (sitios con alta área basal y abundancia de árboles) fueron (en kg/ha): 93 N, 79 Ca, 24 K, 15 Mg, 6 P, 1.7 Mn, 0.94 Fe, 0.18 Zn, 0.09 Cu y 11.2 Al. Menos de la mitad de esas cantidades fueron aportadas por la vegetación menos desarrollada, excepto para el Al. La cantidad de Al aportada a este sitio fue similar a la contribución de la vegetación más desarrollada, debido a la contribución de: Tibouchina pulchra (82% de todo el Al aportado). La eficiencia en el uso de nutrientes de la hojarasca (principalmente de N y P) de la vegetación menos desarrollada fue superior a la eficiencia de una más desarrollada, debido a la alta proporción de tres especies nativas dominantes (Myrsine coriacea, Tibouchina pulchra y Cecropia pachystachya) en la primera. Si bien la hojarasca de esas especies presenta menor concentración de nutrientes que las otras especies arbóreas, el flujo de nutrientes fue mayor (para ambos sitios), marcando una cierta independencia de los nutrientes esenciales del suelo. Las cantidades de esas especies deberían ser consideradas con mayor atención para su uso en programas de restauración forestal.",scielo
"Garcia, Cristina Cunha and Reis, Maria das Graças Ferreira and Reis, Geraldo Gonçalves dos and Pezzopane, José Eduardo Macedo and Lopes, Hortênsia Nascimento Santos and Ramos, Diêgo Correa",2011,"REGENERAÇÃO NATURAL DE ESPÉCIES ARBÓREAS EM FRAGMENTO DE FLORESTA ESTACIONAL SEMIDECIDUAL MONTANA, NO DOMÍNIO DA MATA ATLÂNTICA, EM VIÇOSA, MG","ABSTRACT The current study aimed to analyse the tree species natural regeneration floristic composition in a Mountain Seasonal Semideciduous Forest fragment in the domain of the Atlantic Forest, in southeastern Brazil (20°45’S, 42°55’W) in order to subsidize secondary natural forest management. Ten sites were selected based on their aspects, slopes and topographic positions. Natural regeneration indexes were estimated for each tree species per size classes to obtain the Total Natural Regeneration Index (TNR) for each species. It was sampled a total of 3,516 individuals of 140 tree species varying from 10 cm to 5 m height with diameter at the height of 1.3 m (DBH) smaller than 5 cm. The largest numbers of individuals were sampled in the families Rubiaceae, Fabaceae Mimosoideae, Monimiaceae, Fabaceae Papilionoideae, and the richest families were Fabaceae Caesalpinoideae, Fabaceae Papilionoideae, Euphorbiaceae, Lauraceae, Myrtaceae and Rubiaceae. Psychotria sessilis, Siparuna guianensis, Anadenanthera peregrina and Piptadenia gonoacantha presented the largest TNR. The comparison of the actual regeneration study with that of prior evaluations suggests a continuous substitution of species from initial to more advanced stages. These results indicate that the protection of the remaining forest fragments is important to maintain or improve the biodiversity in this region. RESUMO O presente estudo objetivou analisar a composição florística atual da regeneração natural, contrastando-a com levantamentos anteriores pertencentes a um monitoramento iniciado em 1992, em fragmento de Floresta Estacional Semidecidual Montana, em Viçosa, MG. Os locais de estudo correspondem a dez sítios escolhidos em função das características fisiográficas declividade, exposição e posição topográfica do terreno. Foram estimados os índices de regeneração natural por espécie para cada classe de tamanho de planta (RNC) para obtenção do índice de regeneração natural total (RNT). Foram amostrados 3.516 indivíduos, pertencentes a 140 morfoespécies arbóreas, incluindo indivíduos de 10 cm a 3 m de altura e diâmetro a 1,3 m (DAP) menor que 5 cm. O maior número de indivíduos foi amostrado nas famílias Rubiaceae, Fabaceae Mimosoideae, Monimiaceae, Fabaceae Papilionoideae, mas as famílias mais ricas foram Fabaceae Caesalpinoideae, Fabaceae Papilionoideae, Euphorbiaceae, Lauraceae, Myrtaceae e Rubiaceae. As espécies que apresentaram os maiores RNTs foram: Psychotria sessilis, Siparuna guianensis, Anadenanthera peregrina e Piptadenia gonoacantha. Este monitoramento sugere uma substituição contínua de espécies de estágios iniciais de sucessão por outras de estágios mais avançados, demonstrando a importância da proteção dos fragmentos florestais remanescentes para a manutenção ou aumento da biodiversidade da região.",scielo
"Coelho, Geraldo Ceni and Rigo, Marivana da Silva and Libardoni, Juliana Boniatti and Oliveira, Rosemeri de and Benvenuti-Ferreira, Glaci",2011,Understory structure in two successional stages of a Semi-deciduous Seasonal Forest remnant of Southern Brazil,"The knowledge of structure and composition of forest strata contributes to understanding the conservation status and dynamics of plant communities. The study of forest understory is important to the knowledge of the succession process. The Seasonal Subtropical Forest remnant named Mato do Silva (27º 55'26"" S and 53º 53'15"" W) was studied aiming to describe the structure of understory in the late successional forest (LF) and in the young secondary forest (SF), an 11 years old post-agricultural site with canopy dominance of Ateleia glazioveana Baill. The phytosociological survey was carried out through the point quarter method and included individuals of tree and shrub species from 0.5 to 3.0 m of height. The sampling consisted of 384 individuals in LF (67 species) and 284 individuals in SF (20 species). A total of 79 species were observed, and only eight species occurred in both areas. The specific diversity (H') was 3.45 and 2.42 nats in the understory of LF and SF, respectively. The Pielou's evenness index (J) was 0.85 to LF and 0.80 to SF, respectively. Cupania vernalis Camb. and Psychotria leiocarpa Müll. Arg. were the prominent species in the LF while A. glazioveana and Solanum mauritianum Scop. were outstanding in the SF understory. Shade-tolerant and late secondary tree species occurred in large proportion in the LF forest, while pioneers and early secondary tree species predominated in the SF. In addition, certain dominant species in the understory of the SF were absent in the LF understory, such as A. glazioveana, Solanum compressum L. B. Sm. & Downs, Helietta apiculata Bentham and Gledtisia amorphoides (Griseb.) Taubert, which indicates that such species are associated to early stages of forest succession. G. amorphoides is considered an endangered species, and the early successional stages could be necessary for conservation of this species. A decrease in the pH and mineral nutrient levels in the soil was linked to the successional process, indicating the transference of nutrients to the aboveground biomass. O conhecimento da estrutura e composição dos estratos florestais contribui para a compreensão do estado de conservação e dinâmica das comunidades vegetais. O estudo do estrato inferior florestal é importante para o conhecimento sobre os processos de sucessão. O remanescente de Floresta Subtropical Estacional denominado Mato do Silva (27º 55' 26"" S e 53º 53' 15"" O) foi estudado objetivando descrever a estrutura do estrato arbustivo na floresta em estádio avançado de sucessão e na floresta secundária, sendo esta formada em uma antiga área agrícola abandonada há 11 anos, e que possui estrato superior dominado por timbó (Ateleia glazioveana Baill.). A amostragem fitossociológica foi realizada através do método de quadrantes e incluiu indivíduos de espécies lenhosas arbustivas e arbóreas entre 0,5 e 3 m de altura. Foram amostrados 384 indivíduos na área de floresta avançada (67 espécies) e 284 na área de floresta secundária (20 espécies). Foram observadas 79 espécies no total, e somente oito ocorreram em ambas as áreas. A diversidade específica (H') foi de 3,45 e 2,42 nats, respectivamente. O índice J de equitabilidade foi 0,85 para LF e 0,80 para SF, respectivamente. Na área de floresta estacional avançada, destacaram-se Cupania vernalis Camb. e Psychotria leiocarpa Müll. Arg., enquanto que na floresta secundária A. glazioveana e Solanum mauritianum Scop. As espécies esciófilas ou secundárias tardias foram dominantes no estrato inferior da floresta estacional avançada, enquanto que na floresta secundária predominaram as espécies arbóreas pioneiras e secundárias iniciais. Além disso, certas espécies dominantes na floresta secundária estão ausentes no estrato inferior da floresta avançada, tais como A. glazioveana, Solanum compressum L. B. Sm. & Downs, Helietta apiculata Benth. e Gledtisia amorphoides (Griseb.) Taubert, o que indica que estas espécies estão associadas a estádios iniciais de sucessão florestal. G. amorphoides é considerada em perigo de extinção, e os estádios sucessionais iniciais podem ser necessários para a conservação desta espécie. Observou-se uma redução do pH e concentração de nutrientes minerais associada ao processo sucessional, o que indica transferência de nutrientes para a biomassa aérea.",scielo
"Medeiros, Maria Cláudia Melo Pacheco de and Aidar, Marcos Pereira Marinho",2011,"Structural variation and content of aboveground living biomass in an area of Atlantic Forest in the State of São Paulo, Brazil","Knowledge of the vegetation structure in the Atlantic Forest is essential to support studies about its functioning, in view of broad interest issues such as global carbon balance. This study aimed to describe the structural variation in a heterogeneous area at Núcleo Santa Virgínia, Parque Estadual da Serra do Mar and how the aboveground living biomass is distributed in its phytophysiognomies. In each physiognomy studied, blocks of 10 × 10 m plots were allocated, totaling 0.6 ha of sampling. From the 1,046 individuals with PBH > 15 cm sampled, 443 were in riparian forest (RF), 272 in valley forest (VF) and 331 in hill forest (HF), with a total of 119 species. Shannon index was 3.63 and Pielou equability 0.76. Biomass estimated corresponds to 225.45 mg ha-1 (total), 193.6 mg ha-1 (RF), 299.85 mg ha-1 (VF) and 182.9 mg ha-1 (HF). The forest presents similar features to other fragments previously analyzed. O conhecimento estrutural da Mata Atlântica é essencial como subsídio a estudos sobre seu funcionamento, em vista de questões de amplo interesse, como balanço de carbono global. Este estudo objetivou descrever a variação estrutural de uma área heterogênea no Núcleo Santa Virgínia, Parque Estadual da Serra do Mar e como a biomassa viva aérea se distribui em suas fisionomias. Em cada fisionomia estudada, blocos de parcelas de 10 × 10 m foram alocados, totalizando 0,6 ha. Dos 1.046 indivíduos com CAP > 15 cm amostrados, 443 estavam na floresta ripária (RF), 272 na floresta de vale (VF) e 331 na floresta de encosta (HF), totalizando 119 espécies. O índice de Shannon foi 3,63 e a equabilidade de Pielou 0,76. A biomassa estimada corresponde a 225,45 mg ha-1 (total), 193,6 mg ha-1 (RF), 299,85 mg ha-1 (VF) e 182,9 mg ha-1 (HF). A floresta apresenta características similares a outros fragmentos previamente analisados.",scielo
"Costa, Janete Teixeira and Estevan, Daniela Aparecida and Bianchini, Edmilson and Fonseca, Inês Cristina de Batista",2011,Composição florística das espécies vasculares e caráter sucessional da flora arbórea de um fragmento de Floresta Estacional Semidecidual no Sul do Brasil,"The floristic composition of vascular species present in an urban forest remnant in the Ibiporã Forest Park (23°15'71"" S and 51°01'83"" W, Park entrance), Southern Brazil, was studied from May 2006 to May 2008. The species were divided in life form and tree species were placed in successional categories. A total of 176 native species, 147 genera and 57 families were found. The majority of species were Angiosperms (98%) while 2% were Pteridophyta. The richest families were Fabaceae (19), Bignoniaceae, Malvaceae (nine), Meliaceae and Rubiaceae (eight). The tree species were majority (53%), following by herbaceous (16%), vines (14%), shrubs (13%) and epiphyte species (4%). The successional characterization of the tree species showed a slight predominance of the late secondary species (52%) over species of early succession (45%), indicating that the vegetation of the PFI is in the intermediate to advanced stage of ecological succession. Foi realizado o levantamento florístico de espécies vasculares em remanescente urbano de Floresta Estacional Semidecidual no Parque Florestal de Ibiporã (23°15'71"" S e 51°01'83"" W, entrada do Parque), entre maio de 2006 e maio de 2008. As espécies foram classificadas quanto às formas de vida e, as espécies arbóreas, em categorias sucessionais. Foram amostradas 176 espécies nativas, distribuídas em 147 gêneros e 57 famílias. Das espécies, 98% eram Angiospermas e 2% Pteridófitas. As famílias com maior riqueza em espécies foram Fabaceae (19), Bignoniaceae, Malvaceae (nove), Meliaceae e Rubiaceae (oito). Quanto às formas de vida, 53% eram espécies arbóreas, 16% herbáceas, 14% lianas, 13% arbustivas e 4% epífitas. A classificação das espécies arbóreas em grupos ecológicos indicou ligeira predominância de espécies dos estádios finais (52%) sobre as espécies dos estádios iniciais da sucessão (45%), indicando que a vegetação do PFI encontra-se em estádio intermediário a avançado da sucessão ecológica.",scielo
"Loss, Arcângelo and Pereira, Marcos Gervasio and Anjos, Lucia Helena Cunha dos and Ferreira, Edilene Pereira and Beutler, Sidinei Julio and Silva, Eliane Maria Ribeiro da",2011,"Oxidizable organic carbon fractions and soil aggregation in areas under different organic production systems in Rio de Janeiro, Brazil","The effect of organic management can influence positively the edaphic properties. The aim of this study was to evaluate the degree of organic carbon oxidation and the soil aggregation indexes in areas under organic management and different plant covers. The selected systems were: conventional tillage (corn - CT), no-tillage (eggplant - NT), passion fruit - Desmodium sp intercrops, fig cultivation, agroforestry system (AFS) and a secondary forest area. The soil samples were collected at 0-5 and 5-10 cm depths. The total organic carbon (TOC) was quantified and separated into four fractions (Fl, F2, F3 and F4) with decreasing degrees of oxidation, by the use of increasing quantities of sulfuric acid. Aggregate stability was determined by wet sieving, using the indices of mean weight diameter (MWD), geometric mean diameter (GMD) and sensitivity index (SI). The area under corn cultivation presented the lowest TOC concentrations and aggregation indices, in the two depths evaluated. The areas under eggplant and fig presented the highest TOC concentrations at the 0-5 cm depth, and the highest MWD at the 5-10 cm depth. There were SI values above 1 in the areas under fig and passion fruit. In general, the Fl fraction represented the largest proportion of TOC in all areas and in the two depths evaluated. The AFS presented the lowest proportions of TOC in the four fractions (0-5 cm). The area under eggplant (0-5 cm) presented the highest carbon concentrations in the Fl, F2 and F3 fractions. However, at the 5-10 cm depth, this behavior was observed in the area under corn, except for the Fl fraction. The results indicate that the management adopted in the area under corn did not favor soil aggregation and TOC. In the other areas, the SI determined indicates that the tillage practices associated to plant cover, in organic systems, preserved soil aggregation when compared to the forest area, at the 0-5 cm depth. The oxidizable carbon concentrations were influenced by the management systems adopted, with higher values in the areas where more plant residues were added to the soil. La forma como se gestionan los recursos orgánicos aplicados al suelo puede influir las propiedades de éste. Este estudio tuvo como objetivo evaluar el grado de oxidación del carbono orgánico y las tasas de agregación del suelo en sistemas con manejo orgánico y diferentes cultivos de cobertura. Los sistemas seleccionados fueron formas de cultivo y cubierta vegetal: labranza tradicional del suelo (maíz-CT), labranza cero (berenjena-NT), consorcio maracuyá -Desmodium sp, cultivo de higos, agroforestales (AFS) y bosque secundario. Se colectaron muestras de suelo a profundidades de 0-5 y 5-10 cm en todos ellos. Se cuantificó el carbono orgánico total (TOC) y se realizó su fraccionamiento, para separar el carbono en cuatro fracciones (Fl, F2, F3 y F4), con grados decrecientes de oxidación, mediante el uso de cantidades crecientes de ácido sulfúrico. Se determinó la estabilidad de agregados en húmedo mediante peso medio de diámetro (MWD), diámetro medio geométrico (GMD) y el índice de sensibilidad (SI). El área bajo cultivo de maíz mostraron menores niveles de TOC y el índice de agregación, en las dos profundidades estudiadas. Si bien los ámbitos de la berenjena y el higo mostraron niveles más altos en el TOC de 0-5 cm de profundidad, y MWD en la profundidad de 5-10 cm. Valores de SI más de 1 se encontraron en las áreas del higo y maracuyá. En general, la fracción Fl representados la mayoría de los TOC y en todos los ámbitos, tanto en las profundidades estudiadas. El SAF tiene la proporción más baja del COT en las cuatro fracciones (0-5 cm). El área de berenjena (0-5 cm) mostraron mayores niveles de carbono en las fracciones F1, F2 y F3. Sin embargo, la profundidad de 5-10 cm, este comportamiento se observó para el área de cultivo de maíz, excepto para la fracción Fl. Los resultados indican que la dirección adoptada en el área de maíz que está desfavoreciendo la agregación de los suelos y el TOC. Al igual que en otros ámbitos, el SI encuentrado muestra que la forma de cultivo, asociadas con el tipo de cubierta vegetal, en los sistemas orgánicos, son la preservación de la agregación del suelo, en comparación con el área de bosque, en la profundidad de 0-5 cm. Los niveles de carbono oxidables fueron influenciados por los sistemas de gestión adoptados, siendo mayor en las áreas que más contribuyen a la tierra los residuos de la planta.",scielo
"Polisel, Rodrigo Trassi",2011,"FLORÍSTICA E FITOSSOCIOLOGIA DO ESTRATO HERBÁCEO E DA REGENERAÇÃO ARBÓREA DE TRECHO DE FLORESTA SECUNDÁRIA EM JUQUITIBA, SP, BRASIL","ABSTRACT The aim of this work was to study the composition and structure of the herbaceous and tree regeneration community and to evaluate the negative consequences of these descriptors of the community which were generated from the record of area use (deforestation to produce vegetal coal). This study was undertaken in a 40-year-old secondary Dense Ombrophilous Forest in Juquitiba, SP, and the herb layer was defined by the presence of herbs, sub-shrubs, shrubs and vine species. Tree regeneration was defined by the presence of palms and tree species, from 10 cm to 1.30 m of height. Fourty-eight samples of 2 x 2 m were located systematically along the delineated area, a total of 192 m2. 130 species were registered, most of which were composed of tree species in regeneration (85), followed by herbs (17). Half of the total importance value was occupied by 11 tree species, besides one of each life habit surveyed. The presence of ruderal species and a low number of herbaceous species typical of understory show that the area has suffered several damages. Furthermore, the floristic diversity of the herbaceous layer is mainly due to the high richness of the trees species that are in regeneration and not to the typical species of this layer. RESUMO O objetivo desse trabalho foi conhecer a composição e estrutura da comunidade herbácea e de regeneração arbórea e avaliar quais as consequências negativas nestes descritores da comunidade que foram geradas pelo histórico de uso da área (corte raso para produção de carvão vegetal). Este estudo foi realizado em vegetação em estágio médio de regeneração de Floresta Ombrófila Densa com 40 anos de idade em Juquitiba, SP, e o estrato herbáceo foi definido como a camada de ervas, subarbustos, arbustos e trepadeiras. Já a regeneração arbórea foi definida como as espécies de palmeiras e árvores em regeneração, partindo de 10 cm até 1,30 m de altura. Foram alocadas sistematicamente 48 parcelas de 2 x 2 m, totalizando 192 m2. Registraram-se 130 espécies, sendo a maioria composta por espécies arbóreas em regeneração (85), seguido pelas ervas (17). A metade do valor de importância foi preenchida por 11 espécies arbóreas, além de uma de cada hábito levantado. A presença de espécies ruderais e o baixo número de espécies herbáceas típicas de sub-bosque indicam que a área sofreu perturbações severas, além do que a diversidade florística do estrato herbáceo é sobretudo em razão da elevada riqueza das espécies arbóreas em regeneração e não das espécies típicas desse estrato.",scielo
"Venturoli, Fábio and Felfili, Jeanine Maria and Fagg, Christopher William",2011,"Avaliação temporal da regeneração natural em uma floresta estacional semidecídua secundária, em Pirenópolis, Goiás","The natural regeneration in forest environments is dynamic, variable in space and time and it is in the development cycle of forests. In seasonal tropical forests, due to seasonal climatic changes, natural regeneration depends mainly on availability of soil moisture, which affects patterns of seed production and germination, survival and development of seedling as well. The objective of this study was to analyze the dynamics of natural regeneration in a seasonal semideciduous secondary forest in Pirenópolis, Goiás, Brazil, by analyzing the changes in floristic composition of seedlings and small trees over time and relating them to environmental factors of plots in the study area by using Canonical Correspondence Analysis (CCA). The results indicated that seedlings were more dynamic than small trees mainly because of climate. This occurred because of the greater susceptibility of the seedling to soil water stress and the increase of solar radiation and temperature in the dry season. It was found a high floristic similarity (± 50%) among population of natural regeneration and the tree community, indicating an advanced stage of natural regeneration of the forest, with Diversity Index higher than 3.0 nats.indv-¹. Canonical Correspondence Analysis grouped the species according to the environmental gradient of moisture and shade versus soil cover, placing near to each other, species of humid environments versus species of typical cerrado dry environments. A regeneração natural em ambientes florestais é dinâmica, variável no espaço e no tempo, e integra o ciclo de desenvolvimento das florestas. Em florestas estacionais tropicais, devido à sazonalidade climática, a regeneração natural depende principalmente da disponibilidade de umidade no solo, que afeta tanto os padrões de produção de sementes quanto a germinação, a sobrevivência e o desenvolvimento das plântulas. O objetivo deste estudo foi analisar a dinâmica da regeneração natural em uma floresta estacional semidecídua secundária, em Pirenópolis, Goiás, verificando as mudanças na composição florística de plântulas e arvoretas ao longo do tempo, e relacionando-as a fatores ambientais das parcelas por Análises de Correspondência Canônica (CCA). Os resultados indicaram plântulas mais dinâmicas do que arvoretas, em função principalmente do clima. Isso ocorreu devido à maior susceptibilidade das plântulas com relação ao estresse hídrico do solo e ao aumento da incidência de radiação solar e da temperatura na estação seca. Foi encontrada alta similaridade florística (±50%) entre as populações da regeneração natural e a comunidade adulta, indicando estágio avançado de regeneração da floresta, com Índices de Diversidade superiores a 3,0 nats.indv-¹. A CCA agrupou as espécies em função do gradiente ambiental de umidade e sombreamento versus cobertura do solo, posicionando próximas as espécies preferenciais de ambientes úmidos versus as preferenciais de ambientes mais secos de cerrado típico.",scielo
